SMILES,TITLE,TanimotoCombo,ColorTanimoto,Tanimoto
Cc1[nH]nc(n1)CCNC(=O)c2cn(nn2)[C@@H]3CCOC3,m_22bbh_3937078_9278308,0.88,0.30,0.58
Cc1c(nc(s1)C(=O)N2CCc3ccc(cc3C2)OC(F)F)Br,m_22bbh_20620894_20650362,0.81,0.22,0.59
c1cc(ccc1C(=O)N[C@H](CO)C2CCCCC2)N3C(=O)CC=N3,m_22bbh_20901706_14772290,0.82,0.29,0.53
CC(C)CNC(=O)N1CCC[C@H](C1)CC(=O)NCc2cc(nc3c2cccc3)OC,m_22bbh_6009194_5536432,0.72,0.18,0.54
CC1(OC[C@H]([C@@H](CO1)O)NC(=O)c2cccc(c2)Oc3ccc(cc3)Cl)C,m_22bbh_20068576_8366904,0.91,0.27,0.64
CC[N@@]1CC[C@@H](C1)CNC(=O)CCCc2cccc(c2)Br,m_22bbh_1155354_7106858,0.88,0.20,0.68
CC(C)(C)OC(=O)N1CC[C@H]2[C@@H]1CCN(C2)C(=O)c3cc(cn3C)Br,m_22bbh_15500396_149882,0.87,0.28,0.60
Cc1c(c([nH]n1)C(=O)N[C@@H]2[C@@H]3CCCO[C@@H]3C2(C)C)Br,m_22bbh_5732612_1137688,0.88,0.25,0.62
C[C@H]1CCC[C@H](C1)OCC(=O)N[C@H](C)[C@@H]2C[C@@H](C2(C)C)C(=O)OC(C)(C)C,m_22bbh_11762132_4833534,0.74,0.20,0.54
C[C@H](c1ccc(c(c1)C(=O)OC)O)NC(=O)C[S@](=O)CCC(F)(F)F,m_22bbh_20976154_13968808,0.88,0.26,0.62
c1ccc(c(c1)C#N)N2CCCN(CC2)C(=O)c3cc(ns3)c4ccc(cc4)Br,m_22bbh_3197566_13268814,0.87,0.32,0.55
CCN(CC)S(=O)(=O)c1ccc(c(c1)C(=O)N2CCC(CC2)COC)C,m_22bbh_4820620_60678,0.87,0.29,0.59
CC(C)N1CCC(CC1)CNC(=O)[C@]2(C[C@H]2C(F)(F)F)c3ccccc3,m_22bbh_20610662_15432574,0.89,0.23,0.66
C[C@@H](C(=O)NCCc1cc(c(cc1OC)OC)OC)OC2CCCC2,m_22bbh_20616908_4904860,0.85,0.23,0.61
CC(C)(C)OC(=O)N1CCN(C[C@H]1C(=O)OC)C(=O)c2c(ocn2)c3ccc(cc3)C#N,m_22bbh_20075816_15422894,1.00,0.40,0.60
CS(=O)(=O)c1ccc(cc1)OCCCCC(=O)NC[C@@H](c2ccc(c(c2)Br)F)O,m_22bbh_15727964_2162676,0.76,0.26,0.51
CCCc1cc(nn1c2ccccc2)C(=O)N[C@H](C)c3cccc(c3)N4CCCC4=O,m_22bbh_2031620_19882600,0.67,0.15,0.52
C[C@@H]1CN(C[C@@H](O1)C)CCNC(=O)c2cccc(c2)N3C(=O)c4ccccc4C3=O,m_22bbh_15362810_59654,0.67,0.14,0.52
Cc1c2cc(ccc2[nH]c1C(=O)NCc3nnnn3C4CC4)OC,m_22bbh_6175962_14777584,0.76,0.23,0.53
C[C@@H]1C(=C(N(c2n1ncn2)C)C)C(=O)N3C[C@H]([C@H](C3)C(=O)OC(C)(C)C)C(=O)OC,m_22bbh_20821866_9276230,0.82,0.20,0.62
COCCCOCCC(=O)N1CCC(CC1)c2csc(n2)c3ccc(cc3)Cl,m_22bbh_13473140_11950258,0.63,0.24,0.39
CCc1cnccc1CNC(=O)[C@@]2(CCCNS2(=O)=O)C,m_22bbh_8376244_14417632,0.94,0.25,0.69
CC[C@H](C(=O)N1CC[C@@](C1)(C(=O)OC)C(F)(F)F)NS(=O)(=O)c2cccc(c2)Br,m_22bbh_10124094_21540872,0.98,0.32,0.66
Cc1c(cc2c(n1)cccc2Cl)C(=O)N[C@H](C)c3ccc4c(c3)OCO4,m_22bbh_654426_12624400,0.82,0.22,0.60
c1cc2c(cc1S(=O)(=O)NCCC(=O)N3CC[C@H](C3)N4CC(C4)O)CCCC2,m_22bbh_15705916_60799,0.81,0.23,0.58
c1cc(cc(c1)Cl)OCCC(=O)NC[C@@H]2CCN(C2)c3ccc(c(c3)F)F,m_22bbh_2054628_653860,0.92,0.30,0.62
CCc1nc(on1)[C@H]2CC[C@H](C2)NC(=O)[C@@H]3CCC(=O)CC3(C)C,m_22bbh_13226716_19621446,0.85,0.23,0.62
CC(C)C[C@@H](CNC(=O)c1cn(nc1c2ccccc2OC)c3ccccc3)NC(=O)OC(C)(C)C,m_22bbh_17517800_134274,0.80,0.28,0.52
c1ccc2c(c1)nnn2Cc3ccc(cc3)C(=O)NC4CCN(CC4)c5ccncn5,m_22bbh_20627690_137102,0.54,0.17,0.36
CC(C)Cc1ccc(s1)C(=O)N[C@@H]2CCn3c(n[nH]c3=O)C2,m_22bbh_15142564_13457850,0.82,0.19,0.63
COCc1cc(on1)CNC(=O)c2ccc3c(c2)sc(n3)O,m_22bbh_14482822_19620176,0.71,0.14,0.57
CN1CCC2(CCCN(C2)C(=O)CNC(=O)Nc3ccccc3)CC1,m_22bbh_9744412_214335,0.88,0.29,0.60
CC(C)(C)OC(=O)N[C@H](Cn1cncn1)C(=O)N2CC3(C2)CCOCC(=O)N3,m_22bbh_16466218_14038942,0.84,0.22,0.62
Cc1c2cc(ccc2sc1C(=O)N[C@H]3CCN(c4c3cc(cc4)OC)C(=O)OC(C)(C)C)OC,m_22bbh_15152086_5903372,0.59,0.21,0.38
CCC(CC)(CNC(=O)Cc1c(oc(n1)c2ccccc2)C)C(F)(F)F,m_22bbh_12547736_259362,0.78,0.17,0.61
c1c[nH]cc1C(=O)NC[C@@H]2COCCO2,m_22bbh_1044356_4555302,0.96,0.29,0.67
CC1(OC[C@H]2CN(C[C@H]2CO1)C(=O)c3c(cnn3C)C(F)(F)F)C,m_22bbh_20025204_12055500,1.05,0.39,0.67
CC1(C(=O)NC2(O1)CCN(CC2)C(=O)c3c(cn(n3)c4ccccc4)Br)C,m_22bbh_15247522_14320344,0.82,0.19,0.63
C[C@@]12CC[C@@](C1(C)C)(OC2=O)C(=O)N3CC[C@H](C3)c4cc(=O)[nH]c(=O)[nH]4,m_22bbh_11678602_12345776,0.89,0.22,0.66
c1ccnc(c1)CCCC(=O)NCCc2ccc(cc2Cl)Br,m_22bbh_19663042_3487046,0.83,0.26,0.57
CCc1c(sc(n1)Br)C(=O)N2CCc3cc(c(cc3C2)OC)OC,m_22bbh_418846_20042996,0.82,0.20,0.62
CC(C)(C)OC(=O)N1CCC[C@]2(C1)CC(=NO2)C(=O)N3CC(C3)N4CCCCCC4,m_22bbh_20843808_12058002,0.85,0.31,0.54
C1CC[C@@H]2[C@H](C1)CN2C(=O)C3CCC(CC3)F,m_22bbh_11815838_10965068,0.99,0.32,0.67
CC[N@@](C)CC(=O)NCc1cccc(c1)NC(=O)NCc2ccncc2,m_22bbh_2833670_15259296,0.64,0.14,0.50
Cc1cc(no1)CNC(=O)c2cc(c(c(c2)OC)OC)NS(=O)(=O)C,m_22bbh_1722228_6174618,0.73,0.13,0.60
Cc1cc(ncc1F)C(=O)NC[C@H](C2CC2)NC(=O)OC(C)(C)C,m_22bbh_7946168_18053516,0.85,0.17,0.68
COc1cc(cc(c1)OC)C(=O)N2CCN(CC2)C(=O)C3[C@@H]([C@H]3C(=O)OC)C(=O)OC,m_22bbh_549162_19714480,0.71,0.33,0.38
COC[C@H]([C@H]1CCCO1)NC(=O)c2ccc(cc2Cl)S(=O)(=O)C,m_22bbh_9452204_15151832,0.96,0.32,0.64
c1ccc(cc1)CN2C[C@@H]3[C@H](C2)C3NC(=O)c4ccc5cc(ccc5c4)OCc6ccccc6,m_22bbh_10427778_20853398,0.46,0.19,0.28
c1ccc(c(c1)C(=O)N2CCC(CC2)c3c[nH]c4c3ccc(c4)F)NS(=O)(=O)c5ccc6c(c5)OCCO6,m_22bbh_4600204_135916,0.71,0.22,0.49
CCOc1ccc(nc1)CC(=O)N2CCC(CC2)Oc3cccc(c3C)C,m_22bbh_886450_13770970,0.69,0.16,0.53
Cc1c(c(n(n1)C)C)[C@@H](C)C(=O)N2CCN(CC2)CC(=O)Nc3ccc(cc3)Cl,m_22bbh_7833468_2304488,0.72,0.19,0.53
CCc1ccc(c(c1)C(=O)NCc2csc(n2)[C@H](C)OC)Cl,m_22bbh_6814868_20853864,0.77,0.19,0.58
CC1([C@H](CCS1)CNC(=O)c2ccc(s2)C(C)(C)C)C,m_22bbh_14244788_7141636,0.86,0.24,0.62
CCc1c(nnn1c2ccc(cc2)OC(C)C)C(=O)NCc3cccnc3N4CCOCC4,m_22bbh_517620_5535484,0.75,0.23,0.52
CCCn1c(cc(n1)C)C(=O)NCc2ccc(s2)S(=O)(=O)CC,m_22bbh_9476910_15545394,0.77,0.19,0.58
C[C@H]1C2(CCN(CC2)C(=O)c3cc(ccc3N)N4CCCC4)OC(=O)N1,m_22bbh_15091552_21057166,0.86,0.25,0.61
C[C@@](CNC(=O)c1ccc(cc1O)NS(=O)(=O)c2cccs2)(c3ccccc3)C(=O)OC,m_22bbh_9194352_467358,0.67,0.16,0.51
c1cc(c(cc1C2CC2)F)C(=O)NCC3CCN(CC3)CC4CC4,m_22bbh_12122804_18906454,0.84,0.29,0.55
Cc1nnc(s1)CCNC(=O)[C@H](C(C)C)NS(=O)(=O)c2cccc(c2)Cl,m_22bbh_10301364_16952534,0.82,0.22,0.60
C1CCC(CC1)(C(=O)N2CCN(CC2)CC(F)F)O,m_22bbh_14928084_6914228,0.79,0.22,0.56
Cc1c(cc2ccc(cc2n1)F)C(=O)NCCCCCNC(=O)OCc3ccccc3,m_22bbh_16496160_203732,0.74,0.21,0.53
CC(C)(C)c1ccccc1C(=O)N2CCN(CC2)c3cnccc3C#N,m_22bbh_10433820_7534956,0.76,0.21,0.54
CCOCC(=O)NCCNC(=O)c1ccccc1NS(=O)(=O)c2ccc(cc2)Br,m_22bbh_15773810_135903,0.79,0.26,0.54
CC(C)(C)OC(=O)N1CC2(CCOCC2)C[C@@H]1CNC(=O)c3cc(n[nH]3)c4ccccc4OC,m_22bbh_14327418_782524,0.68,0.23,0.45
CCN(CCC#C)C(=O)[C@@H](CF)NC(=O)OC(C)(C)C,m_22bbh_16772318_22334578,0.80,0.09,0.71
C[C@H](C(=O)NC1(CCN(CC1)C(=O)C)C)S(=O)(=O)C,m_22bbh_20901926_731364,0.88,0.26,0.62
c1cc(=O)n(nc1Cl)CC(=O)NCc2c(cc(cc2F)C(F)(F)F)F,m_22bbh_17054780_20317522,0.95,0.26,0.70
C[C@H](c1nc([nH]n1)C(C)C)NC(=O)[C@H](CC#C)CC(F)(F)F,m_22bbh_7932860_22607682,0.84,0.13,0.70
C1CCC(C1)SCC(=O)N2CC[C@@H](C2)CF,m_22bbh_12898930_91552,1.10,0.40,0.70
C1CCC(CC1)(C#N)C(=O)NC2CCN(CC2)[C@@H]3CCOC3,m_22bbh_12105356_1499678,0.83,0.25,0.58
C[C@H]1CCCCN(C1)C(=O)[C@H]2CCC[N@@]2CC(C)C,m_22bbh_8964248_13259628,1.05,0.29,0.76
C[C@H]1C[C@@H](C[C@@H](C1)NC(=O)c2cc(cnc2OC)Cl)c3ccccc3,m_22bbh_10969122_21205094,0.96,0.26,0.69
c1cc(c(nc1)Cl)OCC(=O)N2CCC[C@](C2)(C3CC3)O,m_22bbh_11986008_20640610,0.93,0.38,0.55
CCC1([C@H](C[C@H]1OCC)NC(=O)C2(CCOCC2)C3CCOCC3)CC,m_22bbh_6585806_14476702,0.98,0.32,0.66
CCOC(=O)Cn1c(ccn1)C(=O)NCc2nc3cccc(c3n2C)Cl,m_22bbh_8963008_18324042,0.80,0.23,0.57
CC[C@@H](C(=O)NC1CCN(CC1)c2c(=O)n(ccn2)CC)C3(CCCCC3)O,m_22bbh_9085918_13596538,0.77,0.30,0.47
CC1(C[C@@H](OC1)CNC(=O)[C@H]2CC(=NO2)C3CCOCC3)C,m_22bbh_12853790_15718418,0.98,0.29,0.69
Cc1ccc(cc1)C2(CCOCC2)CNC(=O)c3cncc4c3CCNC4=O,m_22bbh_4555652_15261250,0.88,0.27,0.61
CC(C)C[N@](C)C1CN(C1)C(=O)c2ccccc2NS(=O)(=O)c3cccc(c3)C(F)(F)F,m_22bbh_17848798_135897,0.82,0.25,0.57
Cc1c(c2cccnn2n1)C(=O)NCCC3(CCC3)O,m_22bbh_9984266_17782076,1.05,0.40,0.65
CCCOc1ccc(c(c1)C)CNC(=O)CCSc2nc3ccccc3s2,m_22bbh_9277570_136166,0.78,0.30,0.49
C[C@]1(CCC(C1)(F)F)CNC(=O)CC(=O)NCC(F)(F)F,m_22bbh_20610734_8583780,0.89,0.19,0.69
Cn1cc(cn1)C(=O)NCC2CCN(CC2)C(=O)Cc3ccc4cccnc4c3,m_22bbh_2653420_12861068,0.70,0.19,0.50
CC(C)C[C@H](C(=O)NC1CCOCC1)O,m_22bbh_1028232_18234226,0.90,0.38,0.52
c1ccc(c(c1)C(=O)N2CC(C2)(c3cnn[nH]3)O)OCc4cscn4,m_22bbh_13022938_138846,0.95,0.22,0.72
C[C@H](CNC(=O)c1ccn(n1)COC)c2ccc(c(c2)OC)OC,m_22bbh_4968732_10710190,0.94,0.23,0.71
Cn1cc(nc1)S(=O)(=O)NCC(=O)N2CCC(CC2)c3cccc(c3)Cl,m_22bbh_9601186_6951276,0.84,0.27,0.57
CC1(OCC(CO1)N(C)C(=O)Cc2cnn(c2)C(C)(C)C)C,m_22bbh_20982990_15148320,0.93,0.20,0.73
CN(C)[C@H]1CCC[C@H](C1)C(=O)N2CCN(CC2)c3nc(cs3)O,m_22bbh_20821566_16762238,0.78,0.21,0.57
C[C@@H]1CN(C[C@@H](O1)C)C2CCN(CC2)C(=O)c3c(n(cn3)C)Br,m_22bbh_15777944_22867628,0.71,0.14,0.57
CC(C)(C)OC(=O)NCCc1ccc(s1)C(=O)NCCn2cnccc2=O,m_22bbh_11618774_21204960,0.78,0.21,0.57
CC(C)(C)OC(=O)N1CCC[C@@H](C1)c2nc(cs2)C(=O)NCC3(CCC4(CC3)OCCO4)c5ccccn5,m_22bbh_16641086_13758018,0.59,0.14,0.44
CC(C)(C)OC(=O)Cn1cccc(c1=O)C(=O)NC[C@@H]2CCC[N@]3[C@@H]2CCCC3,m_22bbh_17509606_13154836,0.70,0.18,0.53
C[N@](c1ccc(cc1)OC)S(=O)(=O)c2ccc(c(c2)C(=O)N3C[C@@H]([C@H](C3)C(=O)OC)C4CCCCC4)Cl,m_22bbh_19731844_59376,0.72,0.25,0.48
CN(Cc1ccccc1SC)C(=O)c2cc3c(nc2)CCCC3,m_22bbh_9478754_15069412,1.02,0.29,0.73
COc1ccc(cc1)c2ccc(c(c2)F)C(=O)NCCC(=O)N3CCN(CC3)c4ccccc4,m_22bbh_2391384_3936478,0.54,0.21,0.33
Cn1cnnc1[C@@H]2CCC[C@@H]2C(=O)N3C[C@H]4CCCC(=O)N[C@H]4C3,m_22bbh_14796386_19876870,1.05,0.34,0.71
Cn1cnnc1c2ccccc2C(=O)N[C@H](Cc3ccc(cc3)F)CO,m_22bbh_9285166_16766762,1.00,0.36,0.64
c1cc2c(c(c1)O)CN(CC2)C(=O)c3cnc(s3)C4CCC4,m_22bbh_17606022_20827158,0.89,0.22,0.67
C[C@@]1(CC(=NO1)C(C)(C)C)C(=O)N2CCC(CC2)COc3cc(cc(c3)Cl)Cl,m_22bbh_5727948_18321294,0.75,0.38,0.38
c1cc(c(cc1[C@H](CNC(=O)c2ccc3c(c2)cc[nH]c3=O)O)Br)F,m_22bbh_15727964_22000710,0.93,0.25,0.68
c1ccc(c(c1)C(=O)N2C[C@H]([C@@H](C2)F)O)n3ccnn3,m_22bbh_13811390_8698604,1.18,0.51,0.68
Cc1c(c2cc(ccc2[nH]1)OC(F)(F)F)CCNC(=O)[C@@H](C)CO,m_22bbh_20995106_16784146,0.90,0.20,0.70
C[C@@H]1CCCC[N@@]1S(=O)(=O)c2ccc(cc2)CCNC(=O)c3ccc4c(c3)c(on4)c5ccc(cc5)F,m_22bbh_14317648_7634738,0.68,0.22,0.46
c1cc(nc(c1)C(C(F)(F)F)(F)F)C(=O)N2CCN(CC2)CCc3cnccn3,m_22bbh_12528552_21205014,0.71,0.15,0.56
CC(C)(c1ccc(cc1F)F)C(=O)NCCOc2ccc(cc2C(F)(F)F)Br,m_22bbh_7945222_12892430,0.75,0.22,0.52
CC1(CCC[C@]2(C1)C(=O)N(C(=O)N2)CC(=O)NCCc3ccc(cc3)OCCN4CCCC4)C,m_22bbh_8272184_7349716,0.73,0.19,0.54
C[C@H](C(=O)NC[C@@H](c1ccncc1)O)NC(C)C,m_22bbh_12297792_22363600,0.92,0.21,0.71
Cc1ccc(c(c1)Br)CCC(=O)N2CC3(CCC3)C[C@@H]2CC(=O)OC,m_22bbh_14327004_8990258,0.91,0.26,0.65
CC(C)(C)OC(=O)N1CCC[C@H](C1)c2c(c[nH]n2)C(=O)N[C@@H](CO)[C@H](c3cccnc3)O,m_22bbh_12421244_9749972,0.91,0.33,0.58
c1cc(c(cc1F)CNC(=O)C[C@@H]2CCCC3(O2)CCC3)C(F)F,m_22bbh_20613374_14578422,0.88,0.23,0.65
c1cc2ccc(cc2c(c1)C(=O)N3CC[C@]4(CCCC[C@H]4C3)O)Br,m_22bbh_17757820_20826982,1.09,0.44,0.65
CN(Cc1[nH]nc(n1)C2CC2)C(=O)c3cc4c(c(c3)Br)OCO4,m_22bbh_21005244_1308594,0.98,0.21,0.77
COc1ccc(c(c1F)C(=O)N2CCN(CC2)CCc3ccc(cc3)F)Cl,m_22bbh_6742146_20902440,0.79,0.39,0.40
c1ccc2c(c1)C(=NS2(=O)=O)NCCCC(=O)N3CCCc4c(cc(s4)Br)C3,m_22bbh_14187460_60419,0.78,0.23,0.55
C[C@H](CC(=O)NCc1ccc(cc1)NC(=O)c2cccnc2)P(=O)(C)C,m_22bbh_2442420_18312766,0.65,0.15,0.50
C#CCNS(=O)(=O)c1ccc(cc1)C(=O)N2CC(C2)N(Cc3ccccc3)Cc4ccccc4,m_22bbh_16528986_215020,0.72,0.21,0.51
COCCn1ccc2c1ccc(c2)C(=O)N[C@@H]3CC(=O)N(C3)c4ccccc4Cl,m_22bbh_4358064_15071882,0.63,0.21,0.42
C[C@H](c1cccnc1)C(=O)NC[C@@H](COc2ccc(cc2)CC(=O)OC)O,m_22bbh_19994600_20872822,0.93,0.26,0.67
C[C@H](Cn1ccc2c1cccc2)C(=O)NCc3ccnc(n3)C4CC4,m_22bbh_20620910_10122096,0.89,0.20,0.68
C1CC[C@@H]2[C@@H](C1)CC[C@@H](N2)C(=O)NCCCCC#N,m_22bbh_20613594_22363578,0.85,0.21,0.64
CC[N@](CCNC(=O)CCCN(C)C(=O)OCC)CCO,m_22bbh_8901714_13027742,0.74,0.29,0.45
CC(C)(C)OC(=O)N[C@H](c1ccccc1)C(C)(C)C(=O)N2CCC(CC2)(F)F,m_22bbh_9601342_10213634,0.83,0.24,0.58
Cc1cc(cc(c1O)C)C(=O)N[C@H]2CCS(=O)(=O)C(C2)(C)C,m_22bbh_13423872_16528698,0.77,0.19,0.58
Cc1cnc2ccccc2c1C(=O)N3CCO[C@@](C3)(C)CCOC,m_22bbh_15151578_13758330,1.14,0.43,0.71
Cc1cc(ncc1C(=O)N[C@@H](CC#C)CO)C,m_22bbh_10388264_18797592,0.94,0.31,0.62
CCCC[N@]1CCCC[C@@H]1CNC(=O)c2ccnc(n2)C,m_22bbh_2447644_1000722,0.86,0.28,0.58
Cc1cc2c(cccc2nc1)C(=O)N3CCN(CC3)C(=O)CNC(=O)OC(C)(C)C,m_22bbh_17510596_21202924,0.78,0.23,0.54
C[C@H]1CC[C@]2(C1)CCN(C2)C(=O)[C@H](C[C@H]3CCOC3)NC(=O)OC(C)(C)C,m_22bbh_8629312_14581356,0.93,0.28,0.64
CC(C)[C@H]1[C@@]2(C[C@H]([C@@H](C2)O)NC(=O)c3ccn4c3cccc4)C[N@@]1Cc5ccccc5,m_22bbh_13456080_11945770,0.66,0.26,0.40
CC(C)C1(CCN(CC1)C(=O)[C@H]2[C@@H](CCCN2C(=O)OC(C)(C)C)c3ccccc3)C,m_22bbh_9046436_21518900,0.89,0.27,0.62
Cc1ccc(c(c1)C)OCCC(=O)N2CC3(C2)CC3(F)F,m_22bbh_11758826_530252,0.97,0.31,0.66
CCC(CC)(CNC(=O)[C@@H]1CCCOC1)CO,m_22bbh_7763880_3048476,0.93,0.31,0.62
c1cc(c(cc1[C@@H]2C[C@H]2NC(=O)CCc3cc(cnc3)Br)F)Cl,m_22bbh_18980356_13941362,0.89,0.29,0.60
CCOC(=O)[C@@H]1CN(CCO1)C(=O)[C@@H](C)NC(=O)CC2CCCCC2,m_22bbh_13450592_2535786,0.87,0.26,0.62
C[C@H](C1(CC1)n2cc(cn2)Br)NC(=O)c3cnc(s3)N,m_22bbh_15149154_21057382,0.98,0.34,0.64
Cc1cnn(c1)c2c(c(nn2C)C)C(=O)NCc3ccc(cc3)COCC(F)(F)F,m_22bbh_219627_9049536,0.81,0.27,0.54
CCN(c1ccc(cn1)C(=O)NCC2C[C@H](C[C@@H](C2)C)C)C(=O)OC(C)(C)C,m_22bbh_11970964_20642270,0.70,0.27,0.42
COc1ccc(c(n1)Cl)C(=O)NCc2c(c(ns2)OC)Br,m_22bbh_12206214_13444910,0.85,0.22,0.62
C[C@H](Cc1c[nH]cn1)NC(=O)c2ccc(nc2O)C3CC3,m_22bbh_14772276_13310810,0.95,0.26,0.69
CC[N@@](CCC1CCN(CC1)C(=O)c2cccc(c2)CNc3ccncn3)CC(C)C,m_22bbh_8266152_8741142,0.68,0.20,0.48
COC1CC2(C1)CCN(C2)C(=O)c3cccc4n3cnn4,m_22bbh_16954400_15069612,0.94,0.27,0.67
CCOC(=O)c1nc([nH]n1)CNC(=O)c2ccc(cc2Br)N,m_22bbh_9099862_21057330,0.75,0.20,0.55
C=C1CCC(CC1)C(=O)N2Cc3ccccc3OC4(C2)CCC4,m_22bbh_13041144_13033414,1.02,0.29,0.72
CC(C)(C)OC(=O)NC1(CC(C1)F)C(=O)N2CC(C2)(c3cccc(c3)F)F,m_22bbh_19501648_21201806,0.91,0.26,0.65
CC[N@@]1CCC[C@@H]([C@H]1c2cnn(c2)C)CN(C)C(=O)[C@H](C)c3ccccc3OC,m_22bbh_11976020_16473122,0.91,0.24,0.67
COc1ccc(c(c1)CNC(=O)C[N@@]2C[C@H]3CC[C@@H]2C3)OC(F)F,m_22bbh_7023908_15766820,0.91,0.31,0.60
C[C@@H](CCCC=C)NC(=O)CCCCC(=O)N,m_22bbh_8284470_9043554,0.75,0.16,0.59
CCOC(=O)c1csc(n1)CCNC(=O)C2(CCCC2)c3ccc(cc3)NC(=O)OC(C)(C)C,m_22bbh_21650912_22334770,0.79,0.28,0.51
Cc1nc(no1)c2ccc(cc2)C(=O)N(C)C[C@@H](C(F)(F)F)O,m_22bbh_8270932_4065992,0.87,0.33,0.53
CC(=O)N(C)CCCC(=O)NC[C@@H]1C[C@H]1C2CCCCC2,m_22bbh_13712164_8626086,0.85,0.27,0.58
Cc1ccccc1CN(C)C(=O)c2cc(c(cc2F)N)OC,m_22bbh_58513_21057288,1.08,0.38,0.70
COC(=O)CCCCNC(=O)c1ccc2cnccc2c1,m_22bbh_2055350_21811224,0.81,0.22,0.58
C=CCN(CCO)C(=O)c1c[nH]c2ccc(cc2c1=O)Oc3ccccc3,m_22bbh_7866888_15027876,0.72,0.24,0.49
CO[C@@H]1CS(=O)(=O)[C@@H]2[C@H]1CN(C2)C(=O)[C@H]3CC(=O)N(C3)c4c(cccc4F)F,m_22bbh_12060136_8228670,0.85,0.18,0.67
C[C@H](C(=O)N1CC[C@]2(C1)CCNC2=O)n3ccc(n3)C(F)(F)F,m_22bbh_16922782_12421668,0.98,0.31,0.67
c1cc(cc(c1)Br)CSc2c(cccn2)C(=O)N3CCC(CC3)(c4cccc(c4)C(F)(F)F)O,m_22bbh_21457488_736382,0.87,0.37,0.49
C[C@H](c1ccc(cc1Cl)Cl)NC(=O)[C@]23CC[N@@](C[C@H]2CN(C3)C(=O)OC(C)(C)C)C,m_22bbh_58622_13594284,0.79,0.22,0.57
Cc1cn2c(n1)CN(CC2)C(=O)c3cn(c4c3cccc4)CCCC#N,m_22bbh_15637446_9397710,0.84,0.24,0.60
Cc1ccc(cc1Br)C(=O)NCC[N@]2c3ccccc3[N@](S2(=O)=O)C,m_22bbh_20029568_6474738,0.86,0.20,0.66
Cc1ccc(cc1)Cc2nc(cs2)C(=O)NC[C@](c3ccccc3)(C(F)(F)F)O,m_22bbh_6361182_8158718,0.90,0.33,0.58
COc1cc(c(c(c1)Br)N)C(=O)N2CC(C2)c3cccc(c3)Cl,m_22bbh_16784374_14429876,0.86,0.19,0.67
C[C@@H](Cc1cccs1)CNC(=O)[C@H](CS(=O)(=O)C)c2ccccc2,m_22bbh_5732404_10428428,0.89,0.30,0.58
C[C@H](CNC(=O)COC1(CN(C1)C(=O)OC(C)(C)C)C)Oc2ccccc2F,m_22bbh_6079694_9141614,0.78,0.22,0.56
c1cc(ccc1C#N)c2c(c[nH]n2)C(=O)N3CC(C3)c4[nH]c(=O)cc(n4)N,m_22bbh_13765036_17316842,1.08,0.39,0.69
CO[C@@H]1[C@@H]2CCC[C@H]2[C@@H]1NC(=O)C(C3(CN(C3)C(=O)OCc4ccccc4)O)(F)F,m_22bbh_15101746_14688052,0.80,0.36,0.44
Cc1c(ocn1)CN(C)C(=O)c2cc(nc3c2sc(n3)N4CCCCC4)c5ccc(c(c5)OC)OC,m_22bbh_16915404_16784028,0.67,0.21,0.46
CC(C)CCCCC(=O)N1CCC[C@H](C1)c2c(c[nH]n2)NC(=O)C,m_22bbh_8583008_10906678,0.79,0.23,0.56
Cc1nc(c(s1)CC(=O)N2CCN(CC2)c3c4cnn(c4ncn3)C)c5cccs5,m_22bbh_293846_338066,0.71,0.22,0.48
Cc1ccc(cc1)C(=O)CCCCC(=O)N2CCC[C@H]2C[C@]3(C(=O)NC(=O)N3)C,m_22bbh_10126486_8761682,0.76,0.22,0.54
CCc1cc(=O)[nH]c(n1)n2c(c(cn2)C(=O)NC[C@H](C)Oc3ccc(cc3)C(C)C)C,m_22bbh_10176110_20276592,0.79,0.22,0.57
c1ccc(c(c1)CNC(=O)CCC2CCC(CC2)O)C3CC3,m_22bbh_13822940_20826026,0.88,0.30,0.59
CCOCc1cccc(c1)CNC(=O)c2ccc(cc2)SCC,m_22bbh_1161042_8366922,0.74,0.29,0.45
CC(C)c1nc(cs1)C(=O)N[C@@H](C[C@H](c2ccccc2)O)CO,m_22bbh_7791642_2768092,0.90,0.16,0.74
Cc1ccc2c(c1)C(=O)N(C2=O)CCCC(=O)NCCCCCC(=O)OC,m_22bbh_58761_284706,0.72,0.20,0.52
Cc1c(n[nH]c1CNC(=O)CN2CCN(CC2)S(=O)(=O)C)C,m_22bbh_12890710_7080920,0.91,0.19,0.73
Cc1cc(n2c(n1)c(c(n2)C)C(=O)N[C@H](C)c3cccc(c3F)F)C,m_22bbh_7968542_1028830,0.89,0.27,0.62
CCCC1(CC(=O)C1)C(=O)NC2[C@@H]3[C@H]2[C@H]4CC[C@@H]3C4,m_22bbh_12643044_21631884,0.77,0.21,0.56
CC[C@H](C(=O)NCCNC(=O)C(C)(C)C)Sc1ccccc1,m_22bbh_6174252_4643132,0.92,0.27,0.66
CC(C)CCn1c2ccccc2c(n1)CNC(=O)c3ccc(cc3)[C@H]4CCOC4,m_22bbh_10741734_14776276,0.63,0.16,0.47
c1ccc(cc1)C[C@@H]2CCC[C@H]2C(=O)NC[C@@H]3C[C@H]3C4CC4,m_22bbh_10859086_12122788,0.96,0.26,0.70
