SMILES,TITLE,TanimotoCombo,ColorTanimoto,Tanimoto
c1cc2c(cc1C(=O)N3CCCCCC3)NCC2,m_22bbh_57673_21203196,0.96,0.31,0.66
c1cc(c(cc1Cl)Cl)NCC(=O)N2CCCCCC2,m_22bbh_57673_21203198,1.10,0.36,0.74
Cc1ccnc(n1)NCc2cccc(c2)C(=O)N3CCCCCC3,m_22bbh_57673_21203202,0.93,0.28,0.65
Cc1cc(nc(n1)NCc2cccc(c2)C(=O)N3CCCCCC3)C,m_22bbh_57673_21203206,0.98,0.30,0.68
c1cc2c(cc1C(=O)N3CCCCCC3)CCN2,m_22bbh_57673_21203208,0.96,0.31,0.65
c1cc2c(cc1C(=O)N3CCCCCC3)NC(=O)CN2,m_22bbh_57673_21203212,0.91,0.34,0.58
CS(=O)(=O)c1ccc(cc1C(=O)N2CCCCCC2)N,m_22bbh_57673_21203220,1.01,0.27,0.74
Cc1cc(c(c(c1)N)C(=O)N2CCCCCC2)C,m_22bbh_57673_21203226,0.92,0.35,0.56
Cc1cc(c(c(c1)F)C(=O)N2CCCCCC2)N,m_22bbh_57673_21203230,0.95,0.30,0.66
CC(C)Oc1c(cccc1N)C(=O)N2CCCCCC2,m_22bbh_57673_21203232,1.03,0.43,0.60
COc1cc(c(c(c1)OC)C(=O)N2CCCCCC2)N,m_22bbh_57673_21203236,0.89,0.35,0.54
Cc1ccc(c(c1C(=O)N2CCCCCC2)C)N,m_22bbh_57673_21203240,1.12,0.52,0.59
Cc1cccc(c1C(=O)N2CCCCCC2)N,m_22bbh_57673_21203244,0.92,0.35,0.57
c1c(cc(c(c1F)C(=O)N2CCCCCC2)F)N,m_22bbh_57673_21203248,1.05,0.49,0.56
c1cc(c(cc1N)C(=O)N2CCCCCC2)OC(F)(F)F,m_22bbh_57673_21203254,1.10,0.29,0.80
C[C@@](c1cccc(c1)N)(C(=O)N2CCCCCC2)NC(=O)OC(C)(C)C,m_22bbh_57673_21203256,0.94,0.32,0.61
c1cc(c(cc1N)C(=O)N2CCCCCC2)OC(F)F,m_22bbh_57673_21203260,1.10,0.29,0.81
Cc1cc(c(c(c1F)C(=O)N2CCCCCC2)F)N,m_22bbh_57673_21203262,1.17,0.64,0.53
c1cc(c(c(c1)N)C(=O)N2CCCCCC2)C(F)F,m_22bbh_57673_21203264,1.09,0.33,0.76
CC(C)[C@H](C(=O)N1CCCCCC1)n2ncc(n2)N,m_22bbh_57673_21203272,1.02,0.34,0.69
c1cc(c(c(c1N)C(=O)N2CCCCCC2)F)F,m_22bbh_57673_21203278,0.95,0.30,0.65
CC(C)Oc1cc(ccc1C(=O)N2CCCCCC2)N,m_22bbh_57673_21203280,1.03,0.26,0.77
c1ccc(c(c1)C(=O)N2CCCCCC2)NS(=O)(=O)c3cccc(c3)N,m_22bbh_57673_21203282,1.04,0.37,0.67
CS(=O)(=O)Nc1ccc(cc1C(=O)N2CCCCCC2)N,m_22bbh_57673_21203284,1.05,0.24,0.80
COc1cccc(c1C(=O)N2CCCCCC2)N,m_22bbh_57673_21203286,0.99,0.29,0.70
c1cc(ccc1[C@@H](C(=O)N2CCCCCC2)O)N,m_22bbh_57673_21203288,1.05,0.27,0.78
CC(C)(C)OC(=O)Nc1cc(ccc1C(=O)N2CCCCCC2)N,m_22bbh_57673_21203290,1.01,0.25,0.76
CC(C)(c1cccc(c1)N)C(=O)N2CCCCCC2,m_22bbh_57673_21203292,0.96,0.25,0.71
Cc1cc(ccc1n2cccc2C(=O)N3CCCCCC3)N,m_22bbh_57673_21203294,1.27,0.41,0.86
c1ccnc(c1)COc2cccc(c2)CC(=O)N3CCCCCC3,m_22bbh_57673_21203296,0.92,0.25,0.67
c1ccc(cc1)CSc2ccc(nc2)C(=O)N3CCCCCC3,m_22bbh_57673_21203302,0.90,0.32,0.58
CCc1cc(cc(c1)OC)C(=O)N2CCCCCC2,m_22bbh_57673_21203304,0.99,0.45,0.53
CNS(=O)(=O)c1ccc(s1)CC(=O)N2CCCCCC2,m_22bbh_57673_21203306,0.91,0.26,0.65
CC(C)c1ccc(cc1C(=O)N2CCCCCC2)OC,m_22bbh_57673_21203308,1.03,0.32,0.70
Cc1c(cnc(c1Br)OC)C(=O)N2CCCCCC2,m_22bbh_57673_21203312,0.97,0.41,0.56
CC[N@@]1CC[C@@H](C1)C(=O)N2CCCCCC2,m_22bbh_57673_21203324,0.92,0.35,0.57
CCc1ccc(cn1)C(=O)N2CCCCCC2,m_22bbh_57673_21203332,1.01,0.45,0.56
Cc1cc(c(c2c1nccc2)C)C(=O)N3CCCCCC3,m_22bbh_57673_21203338,0.91,0.29,0.63
CC(C)(C)OC(=O)N1C[C@H]([C@@H](C1)OC)C(=O)N2CCCCCC2,m_22bbh_57673_21203342,0.99,0.25,0.74
CC(=O)NCCC(=O)NCC(=O)N1CCCCCC1,m_22bbh_57673_21203346,0.90,0.28,0.63
CC(C)(C)OC(=O)Nc1nc(cs1)CC(=O)N2CCCCCC2,m_22bbh_57673_21203350,0.94,0.24,0.70
c1cc2cc(c(=O)[nH]c2nc1)C(=O)N3CCCCCC3,m_22bbh_57673_21203356,0.92,0.26,0.65
CC(C)(C)OC(=O)N1CCN(CC1)CCCC(=O)N2CCCCCC2,m_22bbh_57673_21203358,0.81,0.29,0.52
c1cc(ncc1OCC(=O)N2CCCCCC2)C(F)(F)F,m_22bbh_57673_21203362,0.99,0.26,0.73
CC(OC(=O)NC[C@H]1C[C@@H](C1)C(=O)N2CCCCCC2)(C)C,m_22bbh_57673_21203368,0.75,0.33,0.42
C[C@@H](CC(=O)N1CCCCCC1)c2ccc(cc2)NC(=O)OC(C)(C)C,m_22bbh_57673_21203372,0.77,0.26,0.51
COc1cc(cnc1OC)C(=O)N2CCCCCC2,m_22bbh_57673_21203374,0.96,0.41,0.55
CS(=O)(=O)c1ccc(cc1CC(=O)N2CCCCCC2)Br,m_22bbh_57673_21203382,0.99,0.41,0.58
Cc1ccccc1NC(=O)CCCC(=O)N2CCCCCC2,m_22bbh_57673_21203384,0.87,0.26,0.61
C[C@@](CC(=O)N1CCCCCC1)(CNC(=O)OC(C)(C)C)C(F)(F)F,m_22bbh_57673_21203386,0.90,0.28,0.62
Cc1cccc(c1)OCc2nc(cs2)C(=O)N3CCCCCC3,m_22bbh_57673_21203388,0.78,0.18,0.60
Cc1c(cc(cn1)Cl)C(=O)N2CCCCCC2,m_22bbh_57673_21203390,1.07,0.40,0.67
CP(=O)(C)CN1CC(C1)C(=O)N2CCCCCC2,m_22bbh_57673_21203394,0.88,0.32,0.56
c1cn2c(cnc2c(=O)[nH]1)CC(=O)N3CCCCCC3,m_22bbh_57673_21203398,0.95,0.26,0.69
Cc1cccc2c1ncc(c2)C(=O)N3CCCCCC3,m_22bbh_57673_21203400,1.00,0.36,0.64
CC(C)[51C@H](C(=O)N1CCCCCC1)NC(=O)c2ccccc2F,m_22bbh_57673_21203402,1.04,0.35,0.69
c1cc2ncc(n2cc1C(F)(F)F)C(=O)N3CCCCCC3,m_22bbh_57673_21203404,1.08,0.39,0.69
c1ccc2c(c1)nc(n2CC(=O)N3CCCCCC3)C(F)F,m_22bbh_57673_21203410,1.04,0.30,0.74
CC(C)(C)OC(=O)Nc1ncc(o1)C(=O)N2CCCCCC2,m_22bbh_57673_21203414,1.02,0.34,0.68
CN1CC(C1)C(=O)N2CCCCCC2,m_22bbh_57673_21203422,0.88,0.35,0.54
c1cc2c(c(n[nH]2)C(=O)N3CCCCCC3)nc1,m_22bbh_57673_21203424,0.96,0.28,0.68
CCCC[C@H](C(=O)N1CCCCCC1)N(C)C,m_22bbh_57673_21203434,0.83,0.16,0.67
CC(C)(C)OC(=O)N[C@]12CCC[C@H](C1)C[C@@H]2C(=O)N3CCCCCC3,m_22bbh_57673_21203440,1.05,0.31,0.74
c1ccc2c(c1)cccc2NC(=O)CCCC(=O)N3CCCCCC3,m_22bbh_57673_21203442,0.84,0.29,0.55
CC(C)(C)OC(=O)NC(C)(C)c1cc(no1)C(=O)N2CCCCCC2,m_22bbh_57673_21203450,0.84,0.20,0.64
CC[C@H](C(=O)N1CCCCCC1)N2CCN(CC2)C(C)C,m_22bbh_57673_21204816,1.00,0.24,0.76
c1c2c(cnc1C(=O)N3CCCCCC3)COCC2,m_22bbh_57673_21204818,0.95,0.29,0.66
c1c2c(nc(c1Cl)C(=O)N3CCCCCC3)OCCO2,m_22bbh_57673_21204832,0.92,0.35,0.58
c1cc2c(ccc(n2)C(=O)N3CCCCCC3)c(c1)Br,m_22bbh_57673_21204850,0.91,0.27,0.64
c1cc(cc(c1)C(=O)N2CCCCCC2)CNC(=O)C3CC3,m_22bbh_57673_21204862,0.98,0.33,0.66
Cc1ccc(c(n1)Cl)[C@@H]2C[C@H]2C(=O)N3CCCCCC3,m_22bbh_57673_21204866,0.98,0.47,0.52
c1cc2c(cc1Cl)c(ccn2)C(=O)N3CCCCCC3,m_22bbh_57673_21204882,1.20,0.47,0.73
Cc1ccc(cn1)CCC(=O)N2CCCCCC2,m_22bbh_57673_21204892,1.07,0.37,0.70
C1CCCN(CC1)C(=O)CNC=O,m_22bbh_57673_21204898,0.92,0.37,0.55
c1csc2n1cc(n2)C(=O)N3CCCCCC3,m_22bbh_57673_21204900,0.91,0.29,0.62
CC(C)(C)OC(=O)Nc1nnc(s1)CCCC(=O)N2CCCCCC2,m_22bbh_57673_21204912,0.74,0.27,0.48
Cc1cccc(c1NC(=O)CCCC(=O)N2CCCCCC2)C,m_22bbh_57673_21204926,0.81,0.31,0.50
c1cnc(c(n1)C(=O)N2CCCCCC2)n3ccnc3,m_22bbh_57673_21204936,1.26,0.44,0.82
Cc1cccc2c1nc(cc2C(=O)N3CCCCCC3)C,m_22bbh_57673_21204938,1.17,0.47,0.69
C[N@@]1CC2(CC2)C[C@H]1C(=O)N3CCCCCC3,m_22bbh_57673_21204942,0.92,0.32,0.60
CC(C)(C)OC(=O)NCCc1ccc(s1)C(=O)N2CCCCCC2,m_22bbh_57673_21204960,0.84,0.25,0.58
C1CCCN(CC1)C(=O)C2(CC2)N3CCOCC3=O,m_22bbh_57673_21204962,1.03,0.30,0.73
c1cc(cc(c1)N2CCOCC2)C(=O)N3CCCCCC3,m_22bbh_57673_21204976,1.06,0.31,0.74
Cc1ccc(cc1)NC(=O)N[C@H](C)C(=O)N2CCCCCC2,m_22bbh_57673_21204982,0.84,0.18,0.66
Cc1cc(c(nc1)C(=O)N2CCCCCC2)C(F)(F)F,m_22bbh_57673_21204986,1.06,0.36,0.69
Cc1c(cccn1)CCC(=O)N2CCCCCC2,m_22bbh_57673_21204988,1.10,0.37,0.73
CC(C)(C)OC(=O)N[C@@H]1C[C@H](C12CCC2)CC(=O)N3CCCCCC3,m_22bbh_57673_21204994,0.82,0.30,0.51
c1c(cncc1OC2CCC2)C(=O)N3CCCCCC3,m_22bbh_57673_21204998,1.07,0.32,0.74
c1cc(ccc1c2cc(no2)C(=O)N3CCCCCC3)C(F)(F)F,m_22bbh_57673_21205004,0.72,0.23,0.49
C1CCCN(CC1)C(=O)C[C@H]2CN3CCC2CC3,m_22bbh_57673_21205006,1.03,0.37,0.66
CCc1cc(ccc1Cl)C(=O)N2CCCCCC2,m_22bbh_57673_21205012,0.96,0.37,0.59
c1cc(nc(c1)C(C(F)(F)F)(F)F)C(=O)N2CCCCCC2,m_22bbh_57673_21205014,1.03,0.38,0.65
CC(c1cc(ccn1)C(=O)N2CCCCCC2)(F)F,m_22bbh_57673_21205026,1.11,0.51,0.61
CC[C@@H](c1cccnc1)C(=O)N2CCCCCC2,m_22bbh_57673_21205032,1.07,0.29,0.78
CC(C)[N@@](C)CCCCC(=O)N1CCCCCC1,m_22bbh_57673_21205044,0.88,0.22,0.66
C[C@@H](CSCc1cccnc1)C(=O)N2CCCCCC2,m_22bbh_57673_21205048,0.97,0.36,0.61
CCn1c(c(cn1)NC(=O)OC(C)(C)C)CCC(=O)N2CCCCCC2,m_22bbh_57673_21205050,0.80,0.22,0.58
c1cc(nc(c1)C(=O)N2CCCCCC2)C3CC3,m_22bbh_57673_21205062,1.00,0.37,0.63
c1cnc(cc1OCC(=O)N2CCCCCC2)C(F)(F)F,m_22bbh_57673_21205068,0.97,0.29,0.68
Cc1c(oc(n1)[C@@H](C)NC(=O)OC(C)(C)C)C(=O)N2CCCCCC2,m_22bbh_57673_21205082,0.98,0.35,0.63
c1c(c(cnc1C(=O)N2CCCCCC2)Cl)C(F)(F)F,m_22bbh_57673_21205090,0.93,0.36,0.56
COc1c(cc(cn1)Cl)C(=O)N2CCCCCC2,m_22bbh_57673_21205094,1.13,0.47,0.65
CCc1cc(ccc1CC(=O)N2CCCCCC2)F,m_22bbh_57673_21205096,0.99,0.34,0.66
COc1ccc2nc(cn2n1)C(=O)N3CCCCCC3,m_22bbh_57673_21205098,0.87,0.29,0.59
c1cc(ccc1C(=O)N2CCCCCC2)NC(=O)C3CCCC3,m_22bbh_57673_21205100,0.75,0.25,0.51
CNC(=O)COCC(=O)N1CCCCCC1,m_22bbh_57673_21205102,0.92,0.33,0.59
Cc1ccc2c(c1)[C@H]([C@H](C2)C(=O)N3CCCCCC3)NC(=O)OC(C)(C)C,m_22bbh_57673_21205106,0.94,0.26,0.68
c1ccc(cc1)CS(=O)(=O)CCC(=O)N2CCCCCC2,m_22bbh_57673_21205112,0.95,0.29,0.66
CC(C)(C)OC(=O)N[C@H]1c2ccccc2CC[C@H]1C(=O)N3CCCCCC3,m_22bbh_57673_21205128,0.82,0.16,0.66
c1cc(c2cncn2c1)C(=O)N3CCCCCC3,m_22bbh_57673_21205148,0.99,0.29,0.70
c1ccc(cc1)COc2cccn3c2nc(c3)C(=O)N4CCCCCC4,m_22bbh_57673_21205152,0.89,0.27,0.62
c1c(cc(cc1F)S(=O)(=O)N)C(=O)N2CCCCCC2,m_22bbh_57673_21205154,0.96,0.30,0.66
c1c(cncc1C(=O)N2CCCCCC2)CO,m_22bbh_57673_21205160,1.12,0.48,0.64
C1CCCN(CC1)C(=O)[C@H](C2CCCCC2)NC(=O)C3CC3,m_22bbh_57673_21205168,1.06,0.43,0.63
CC[51C@@H](C)[52C@H](C(=O)N1CCCCCC1)NC(=O)c2ccc(cc2)Cl,m_22bbh_57673_21205170,0.98,0.32,0.66
CC(C)(C)OC(=O)N[C@H]1c2ccccc2C[C@H]1C(=O)N3CCCCCC3,m_22bbh_57673_21205180,0.85,0.14,0.71
Cc1c(c(on1)C)S(=O)(=O)N[51C@H](C)C(=O)N2CCCCCC2,m_22bbh_57673_21205192,1.06,0.37,0.70
CP(=O)(C)c1ccc(nc1)C(=O)N2CCCCCC2,m_22bbh_57673_21205194,0.88,0.33,0.56
c1cc(ncc1C(=O)N2CCCCCC2)C(C(F)(F)F)(F)F,m_22bbh_57673_21205198,1.02,0.54,0.48
COc1ccc(cc1)c2ccc(cc2)CC(=O)N3CCCCCC3,m_22bbh_57673_21205202,0.75,0.24,0.51
CNC(=O)c1ccc(cc1F)C(=O)N2CCCCCC2,m_22bbh_57673_21205230,0.89,0.31,0.58
CC(C)(C)OC(=O)NCc1cc(cs1)C(=O)N2CCCCCC2,m_22bbh_57673_21205240,0.86,0.30,0.57
Cc1ccc2c(ccnc2c1C)C(=O)N3CCCCCC3,m_22bbh_57673_21205244,1.17,0.47,0.70
CCCCC(=O)NC[C@@H](CC(C)C)CC(=O)N1CCCCCC1,m_22bbh_57673_21205246,0.82,0.25,0.57
Cn1c2c(cn1)c(cc(n2)c3cccnc3)C(=O)N4CCCCCC4,m_22bbh_57673_21205248,0.94,0.30,0.64
CCOc1ccc2ccccc2c1C(=O)NCC(=O)N3CCCCCC3,m_22bbh_57673_21205256,0.90,0.27,0.63
c1ccc(cc1)COC(=O)N[C@H](C2CCCCC2)C(=O)N3CCCCCC3,m_22bbh_57673_21205264,0.88,0.27,0.60
c1ccc(cc1)Oc2cccc(n2)C(=O)N3CCCCCC3,m_22bbh_57673_21205266,1.17,0.37,0.81
c1cc(c(=O)n(c1)CCCn2ccnc2)C(=O)N3CCCCCC3,m_22bbh_57673_21205268,0.84,0.23,0.60
c1cc(ccc1C(=O)NCC2CC2)C(=O)N3CCCCCC3,m_22bbh_57673_21205288,0.82,0.33,0.49
CC(C)(C)OC(=O)NCCCc1cccc(c1)C(=O)N2CCCCCC2,m_22bbh_57673_21205292,0.92,0.30,0.62
CCOc1ccccc1C(=O)N[51C@@H](C(C)C)C(=O)N2CCCCCC2,m_22bbh_57673_21205302,0.84,0.17,0.67
C[C@H](COc1cccc(n1)C(=O)N2CCCCCC2)NC(=O)OC(C)(C)C,m_22bbh_57673_21205308,0.88,0.26,0.62
C1CCCN(CC1)C(=O)c2c3c(n[nH]2)CCCC3=O,m_22bbh_57673_21205312,1.01,0.35,0.65
c1cc(c(cc1NC(=O)NC2CC2)Cl)C(=O)N3CCCCCC3,m_22bbh_57673_21205318,0.82,0.29,0.53
CC1([C@H]2CC[C@H]([C@@H]1C2)CC(=O)N3CCCCCC3)C,m_22bbh_57673_21205320,0.96,0.34,0.62
CC1CCN(CC1)CC(=O)N2CCCCCC2,m_22bbh_57673_21205330,1.03,0.36,0.67
c1cc(ccc1C(=O)N2CCCCCC2)NC(=O)C3CCC3,m_22bbh_57673_21205336,0.78,0.29,0.49
CCc1c(cccn1)C(=O)N2CCCCCC2,m_22bbh_57673_21205342,1.17,0.47,0.70
CN(C)[C@@H](Cc1ccc(cc1)F)C(=O)N2CCCCCC2,m_22bbh_57673_21205352,1.18,0.36,0.81
CC(C)(C)OC(=O)NC[C@@H]1C[C@@H]1CC(=O)N2CCCCCC2,m_22bbh_57673_21205354,0.80,0.33,0.47
c1ccc2c(c1)nc(n2CC(=O)N3CCCCCC3)C4CCC4,m_22bbh_57673_21205356,0.97,0.36,0.61
CC(C)(C)OC(=O)Nc1ccc(c(c1)F)CC(=O)N2CCCCCC2,m_22bbh_57673_21205368,0.85,0.31,0.54
COc1ccc(nc1OC)C(=O)N2CCCCCC2,m_22bbh_57673_21205370,0.92,0.30,0.62
c1c(cnc(c1F)C(=O)N2CCCCCC2)Cl,m_22bbh_57673_21205374,0.99,0.37,0.62
C[N@@](Cc1ccc(s1)Cl)CC(=O)N2CCCCCC2,m_22bbh_57673_21205386,1.06,0.34,0.72
c1cc(c(nc1)C(F)(F)F)CC(=O)N2CCCCCC2,m_22bbh_57673_21205390,1.03,0.42,0.61
c1cc(nc2c1cn[nH]2)C(=O)N3CCCCCC3,m_22bbh_57673_21205396,0.93,0.31,0.62
c1c2cn[nH]c2c(cn1)C(=O)N3CCCCCC3,m_22bbh_57673_21205424,1.04,0.37,0.67
Cc1c2cc(ccc2nc(c1C(=O)N3CCCCCC3)C)Br,m_22bbh_57673_21211288,0.90,0.31,0.59
c1cncnc1N2CC[C@@H](C2)C(=O)N3CCCCCC3,m_22bbh_57673_21211540,1.04,0.29,0.76
c1cc(c(cc1Br)C(=O)N2CCCCCC2)C(F)(F)F,m_22bbh_57673_21213050,1.06,0.36,0.70
CC(C)(C)OC(=O)N1CC(C1)[C@H](CC#C)C(=O)N2CCCCCC2,m_22bbh_57673_21214890,0.91,0.26,0.65
c1cncc2c1c(cnc2O)C(=O)N3CCCCCC3,m_22bbh_57673_21214892,1.02,0.35,0.67
c1c(cnc(c1F)O)C(=O)N2CCCCCC2,m_22bbh_57673_21214900,0.98,0.38,0.60
Cc1ccc(cc1)c2ccc(c(n2)O)C(=O)N3CCCCCC3,m_22bbh_57673_21214904,0.90,0.38,0.52
c1cc2c(cc1C(F)(F)F)c(c(cn2)C(=O)N3CCCCCC3)O,m_22bbh_57673_21214908,0.81,0.26,0.55
c1cc(ccc1C(=O)N2CCCCCC2)Oc3ccc(cc3)C(F)(F)F,m_22bbh_57673_21214910,0.71,0.33,0.37
Cc1ccc2c(c1C)ncc(c2O)C(=O)N3CCCCCC3,m_22bbh_57673_21214914,0.89,0.29,0.60
Cc1c(ccc(c1F)F)C(=O)N2CCCCCC2,m_22bbh_57673_21214916,1.04,0.41,0.63
c1c(c2c(c(n1)O)NCCC2)C(=O)N3CCCCCC3,m_22bbh_57673_21214924,1.03,0.35,0.67
C#Cc1ccc(cc1)CCC(=O)N2CCCCCC2,m_22bbh_57673_21214926,1.11,0.37,0.74
Cc1c(c(n2c(n1)c(cn2)c3ccccc3)O)CCC(=O)N4CCCCCC4,m_22bbh_57673_21214934,0.81,0.23,0.58
c1cc2c(c(c1)C(F)(F)F)ncc(c2O)C(=O)N3CCCCCC3,m_22bbh_57673_21214938,0.84,0.29,0.55
CCOc1cc2c(cc1OCC)ncc(c2O)C(=O)N3CCCCCC3,m_22bbh_57673_21214942,0.72,0.20,0.52
c1cc2c(cc1Br)ncc(c2O)C(=O)N3CCCCCC3,m_22bbh_57673_21214950,0.89,0.26,0.62
CC(C)(C)OC(=O)N1CCn2cc(nc2C1)C(=O)N3CCCCCC3,m_22bbh_57673_21214954,0.73,0.24,0.49
Cc1cc(c2cc(ccc2n1)C(=O)N3CCCCCC3)O,m_22bbh_57673_21214960,0.91,0.33,0.57
CCOc1cccc2c1ncc(c2O)C(=O)N3CCCCCC3,m_22bbh_57673_21214964,0.85,0.28,0.57
C#CCOCCOCCOCCOCC(=O)N1CCCCCC1,m_22bbh_57673_21214972,0.67,0.15,0.51
Cc1ccc(nc1O)C(=O)N2CCCCCC2,m_22bbh_57673_21214980,1.10,0.54,0.55
Cc1c(c2ccccc2nc1c3cccc(c3)Cl)C(=O)N4CCCCCC4,m_22bbh_57673_21215016,0.95,0.38,0.57
CC(C)(C)OC(=O)NCc1cn(nn1)C(C)(C)C(=O)N2CCCCCC2,m_22bbh_57673_21215018,0.92,0.22,0.70
C1CCCN(CC1)C(=O)C2(CCCC2)N3CCOCC3,m_22bbh_57673_21215022,1.11,0.43,0.69
CC(C)(C)OC(=O)NC1(COC1)C(=O)N2CCCCCC2,m_22bbh_57673_21215036,0.98,0.31,0.67
CCC[C@@]1(CCNC1=O)C(=O)N2CCCCCC2,m_22bbh_57673_21215040,0.94,0.29,0.65
Cc1ccc(c(c1N)C(=O)N2CCCCCC2)Br,m_22bbh_57673_21215046,0.87,0.32,0.55
c1c(cc(c(c1N)C(=O)N2CCCCCC2)Cl)F,m_22bbh_57673_21215052,0.92,0.33,0.59
CC(C)(C)OC(=O)N1CCCC[C@@]1(CC#C)C(=O)N2CCCCCC2,m_22bbh_57673_21215060,0.98,0.28,0.70
c1ccc(c(c1)C(=O)N2CCCCCC2)n3cnc4c3cccc4,m_22bbh_57673_21215062,1.13,0.35,0.77
CC(C)(C)[C@@H](C(=O)N1CCCCCC1)NC(=O)OC,m_22bbh_57673_21215066,0.85,0.12,0.73
CCCCNC(=O)NC1(CCCC1)C(=O)N2CCCCCC2,m_22bbh_57673_21215082,0.93,0.26,0.68
CC(C)(C)OC(=O)N1CCN(CC1)C2(CCCC2)C(=O)N3CCCCCC3,m_22bbh_57673_21215090,0.96,0.38,0.58
CC(C)(C)OC(=O)NCCC1(CCCC1)C(=O)N2CCCCCC2,m_22bbh_57673_21215094,0.96,0.26,0.70
CC(C)(C(=O)NC)C(=O)N1CCCCCC1,m_22bbh_57673_21215096,0.88,0.33,0.56
c1c(cc(c(c1Cl)C(=O)N2CCCCCC2)Cl)Br,m_22bbh_57673_21215098,0.89,0.29,0.59
CC(C)(C)OC(=O)NC1(CCC1)C(C)(C)C(=O)N2CCCCCC2,m_22bbh_57673_21215100,0.88,0.21,0.66
C[C@H]([C@@H](C(=O)N1CCCCCC1)N(C)C)OC,m_22bbh_57673_21215108,0.97,0.35,0.62
COc1c(cnc(c1C(=O)N2CCCCCC2)OC)Br,m_22bbh_57673_21215120,0.99,0.37,0.62
C[C@H]([C@@H](C(=O)N1CCCCCC1)N(C)C)OC(C)(C)C,m_22bbh_57673_21215122,0.94,0.20,0.74
CC(C)(C)OC(=O)Nc1ccc(c(c1C(=O)N2CCCCCC2)F)F,m_22bbh_57673_21215124,1.07,0.29,0.78
c1c(cc(c(c1N)C(=O)N2CCCCCC2)Br)F,m_22bbh_57673_21215130,0.88,0.32,0.57
CC1(c2ccccc2N[C@H]1C(=O)N3CCCCCC3)C,m_22bbh_57673_21215132,0.86,0.24,0.62
C[C@@](Cc1ccccc1F)(C(=O)N2CCCCCC2)NC(=O)OC(C)(C)C,m_22bbh_57673_21215144,0.89,0.26,0.63
Cn1cc(c(n1)C(=O)N2CCCCCC2)S(=O)(=O)N,m_22bbh_57673_21215146,1.01,0.27,0.74
COc1cc(c(c(c1)Br)C(=O)N2CCCCCC2)N,m_22bbh_57673_21215150,0.86,0.17,0.69
CN(C)[C@@H](C1CCCCC1)C(=O)N2CCCCCC2,m_22bbh_57673_21215156,1.13,0.28,0.85
c1c(c(c(cn1)Cl)C(=O)N2CCCCCC2)F,m_22bbh_57673_21215162,1.13,0.51,0.62
Cc1ccc(c(c1N)C(=O)N2CCCCCC2)Cl,m_22bbh_57673_21215164,0.90,0.33,0.57
CC(=O)N[C@H](c1ccccc1OC(F)(F)F)C(=O)N2CCCCCC2,m_22bbh_57673_21215166,0.97,0.29,0.68
CC(C)(C)OC(=O)NC1CC(C1)(COC)C(=O)N2CCCCCC2,m_22bbh_57673_21215170,1.02,0.25,0.77
c1cc(c(c(c1Cl)N)C(=O)N2CCCCCC2)Br,m_22bbh_57673_21215172,0.87,0.31,0.55
Cc1c(ccc(c1C(=O)N2CCCCCC2)N)Br,m_22bbh_57673_21215174,0.90,0.32,0.58
Cc1cc2ccc(c(c2nc1)C(=O)N3CCCCCC3)Cl,m_22bbh_57673_21215176,1.06,0.33,0.73
COc1ccc(c(c1C(=O)N2CCCCCC2)N)F,m_22bbh_57673_21215178,0.91,0.31,0.59
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCCCCC1)C2(CCC2)O,m_22bbh_57673_21215180,0.99,0.27,0.71
c1ccc(cc1)COC(=O)NC2(COC2)C(=O)N3CCCCCC3,m_22bbh_57673_21215184,0.97,0.20,0.78
C[C@]1(CC[N@](C1)C)C(=O)N2CCCCCC2,m_22bbh_57673_21215186,0.89,0.35,0.53
c1ccc(cc1)COC(=O)NC2(CC(=O)C2)C(=O)N3CCCCCC3,m_22bbh_57673_21215194,0.91,0.26,0.64
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCCCCC1)C2(CCCCC2)O,m_22bbh_57673_21215200,0.95,0.25,0.70
C[C@@]1(C(c2ccccc2N1)(C)C)C(=O)N3CCCCCC3,m_22bbh_57673_21215206,0.99,0.27,0.72
c1c(c(c(c(c1Br)N)F)C(=O)N2CCCCCC2)F,m_22bbh_57673_21215218,1.09,0.56,0.53
COc1ccc(c(c1N)C(=O)N2CCCCCC2)Br,m_22bbh_57673_21215226,0.90,0.27,0.63
C[C@]1(C[C@H]2CC[C@@H]1C[C@H]2NC(=O)OC(C)(C)C)C(=O)N3CCCCCC3,m_22bbh_57673_21215246,1.04,0.30,0.74
c1ccc(c(c1)C(=O)N2CCCCCC2)NC(=O)C3CCC3,m_22bbh_57673_21215248,1.09,0.31,0.78
CC(C)(C)[C@H](C(=O)N1CCCCCC1)N(C)C,m_22bbh_57673_21215262,0.83,0.22,0.61
COc1ccc(c(c1Br)C(=O)N2CCCCCC2)N,m_22bbh_57673_21215268,0.94,0.27,0.66
c1c(c(c(cn1)Br)C(=O)N2CCCCCC2)N,m_22bbh_57673_21215272,0.86,0.29,0.57
CC(C)(C(=O)Nc1cc(cc(c1)F)F)C(=O)N2CCCCCC2,m_22bbh_57673_21215282,1.06,0.39,0.67
CC(C)(C(=O)N1CCCCCC1)N2CCN(CC2)C,m_22bbh_57673_21215290,1.01,0.27,0.74
CC(C)(C(=O)N1CCCCCC1)Nc2ccc(cc2)Cl,m_22bbh_57673_21215294,1.02,0.30,0.72
